f,Zdut_dc_11_re,Zdut_dc_11_im,Zdut_dc_11_abs,Zdut_dc_11_dB,Zdut_dc_11_pha_rad,Zdut_dc_11_pha_deg,Zdut_dc_12_re,Zdut_dc_12_im,Zdut_dc_12_abs,Zdut_dc_12_dB,Zdut_dc_12_pha_rad,Zdut_dc_12_pha_deg,Zdut_dc_21_re,Zdut_dc_21_im,Zdut_dc_21_abs,Zdut_dc_21_dB,Zdut_dc_21_pha_rad,Zdut_dc_21_pha_deg,Zdut_dc_22_re,Zdut_dc_22_im,Zdut_dc_22_abs,Zdut_dc_22_dB,Zdut_dc_22_pha_rad,Zdut_dc_22_pha_deg,Znet_dc_11_re,Znet_dc_11_im,Znet_dc_11_abs,Znet_dc_11_dB,Znet_dc_11_pha_rad,Znet_dc_11_pha_deg,Znet_dc_12_re,Znet_dc_12_im,Znet_dc_12_abs,Znet_dc_12_dB,Znet_dc_12_pha_rad,Znet_dc_12_pha_deg,Znet_dc_21_re,Znet_dc_21_im,Znet_dc_21_abs,Znet_dc_21_dB,Znet_dc_21_pha_rad,Znet_dc_21_pha_deg,Znet_dc_22_re,Znet_dc_22_im,Znet_dc_22_abs,Znet_dc_22_dB,Znet_dc_22_pha_rad,Znet_dc_22_pha_deg
72.0,1.501881792731825,10.23386922662861,10.343487239179801,20.293339659886087,1.4250804875043217,81.65109740044349,0.18955973214562327,0.052657691921147,0.1967377050023276,-14.12224798156242,0.27095767752627054,15.524731348922058,-0.589281919644076,-0.893752678987199,1.0705358620878622,0.5920244077795326,-2.1537055789735207,-123.39823998896215,1.4855256541889694,10.723618244271663,10.826023033327134,20.68937893512345,1.433143989253001,82.11310201873916,149.4786337627784,790.7072170405565,804.7122249795939,58.11281198132598,1.3839570145556748,79.2948959615656,140.31608819860028,594.6612059875225,610.9914520792349,55.72070268796768,1.3390750732653676,76.72335014927705,138.63792459779432,594.5949881775676,610.5437528160169,55.71433583656645,1.3417253425058404,76.87519939132949,150.3285047704241,790.8999876223587,805.0599044590151,58.116563947929706,1.3829642036364274,79.23801208603822
75.0,1.0151387658182274,10.848178592148065,10.895571829004963,20.745000562530297,1.4774911546541976,84.65400742959632,0.06674612836268046,0.1178443666845288,0.13543389683046522,-17.365452508580866,1.055455109397544,60.47312323399786,-0.528340585948224,-0.510454644846984,0.7346480240264539,-2.678413703643124,-2.3734107551562924,-135.98641932141314,0.9926677267685038,11.472562150818813,11.515427543958937,21.22560134107254,1.484485916476769,85.0547777607289,157.6358783506493,844.8349037979972,859.4155483924827,58.68406413194195,1.3863297506420045,79.43084372521068,148.31968533713268,634.6644682751969,651.7650775774539,56.28182173376008,1.3412187802835558,76.84617551393181,147.6806699308298,635.2993153996755,652.23830033088,56.28812595177141,1.3423943003697876,76.91352785360576,159.26664690955596,843.811788114522,858.7107770249771,58.67693826864424,1.3842443398388364,79.31135848763817
78.0,1.7364591010427093,12.01448700952216,12.139324046732206,21.683890092367484,1.4272598259335068,81.77596429456646,1.0746399055963631,0.5815775694876075,1.2219179170596006,1.7408406587953782,0.49604924793387034,28.42152833724934,-0.6806225803291464,-0.37902557655254565,0.779042671831842,-2.168775066483342,-2.6334821112112823,-150.88741039560816,0.7464902742480877,12.365986679922495,12.38849766103895,21.860372863468772,1.5105030798199455,86.54545141519539,169.0596631302862,900.4974073934443,916.2296384750061,59.24008672714563,1.3852162376157537,79.36704412837368,157.757384234867,678.51985278394,696.6179605081735,56.85989334872737,1.3423527215663404,76.91114556365103,158.870629069546,678.1678192388581,696.528152935789,56.8587734968239,1.3406815106070864,76.81539222900976,168.94188514881853,900.426701173348,916.1384200782949,59.23922193044308,1.3853283486030548,79.37346761478307
81.0,1.1530426975278925,13.357358386701742,13.407032875812371,22.5466534865732,1.4846871279235445,85.06630632741886,0.36817596371430494,0.6205904147058474,0.7215857558750263,-2.834240967358119,1.0353420917273313,59.32073220822262,-0.6576392371837163,-0.5883872158320012,0.8824335000656504,-1.0863602602809332,-2.4117156613406405,-138.18112878042086,1.1730533032208301,13.385524919260002,13.436827431217823,22.56593479137645,1.4833836901924808,84.9916248465708,182.72776490753193,959.8753995777782,977.1132067384525,59.79889766564716,1.3826810309870203,79.22178748835367,172.9666755626615,724.0833081773654,744.4555782827317,57.43677576957437,1.336313680290287,76.56513398622788,172.73923961330138,724.4702495633185,744.779153443837,57.440550242628646,1.3367314067936948,76.5890679518639,183.6627369290464,959.4361274819414,976.8570436117109,59.79662024646888,1.3816566998130437,79.16309763526112
84.0,0.5615078991431837,13.691130890128125,13.702640481725437,22.73608526451135,1.529806769607899,87.65147136907491,0.9779330504964217,-0.37922176089140525,1.048886168841412,0.4145671723268455,-0.369926717729246,-21.195239655013122,-0.25695813044929006,0.029713958158652076,0.2586704469270668,-11.745063731015398,3.0264666379133747,173.40376518958428,0.8497402012003288,14.476167701327835,14.501085811983295,23.228010450902914,1.5121643548613541,86.64063546367852,197.3091404005533,1023.1374789547592,1041.9890583530644,60.35726317155732,1.3802878782321857,79.08466993577153,186.110186027056,774.7104096642856,796.7516678270781,58.02645962496344,1.3350320480748261,76.49170186939396,186.4621244297437,773.1618791632347,795.32849517547,58.01093085428013,1.334146982533727,76.44099134929652,197.7963205891667,1023.1870692314357,1042.1301085186183,60.35843886841072,1.3798378616237539,79.0588858833976
87.0,0.2379449645437235,14.841062500877952,14.842969849767849,23.4304161055504,1.5547648209980276,89.0814623785999,0.0005489043485709111,0.03972042807875198,0.039724220605861976,-28.018892298972474,1.5569780111907399,89.20826883590205,-0.41644233903709793,-1.3959059446846016,1.4567009398460957,3.267408008552021,-1.8607214383738997,-106.61148526833635,0.8410576351021843,13.99914222448806,14.024384512947732,22.937676209977965,1.5107892298403267,86.56184660367082,210.57396971106,1093.236742060888,1113.3319230632787,60.93249323933102,1.3805115536682977,79.0974855942415,201.5999122341882,830.4344252157159,854.5547724962918,58.634798079123634,1.3326391511654327,76.35459897567581,199.2294766768963,829.3823647327963,852.9756686487107,58.618732859638534,1.3350487586853044,76.49265931684745,212.72949061779053,1094.1623075462671,1114.650165492957,60.942771696824344,1.3787697017522011,78.99768483091239
91.0,0.6264402224624301,16.293325188100834,16.305363321236356,24.246609606721947,1.5323675950269935,87.79819585765884,0.18470009864363757,0.2714279612294632,0.32830970831846024,-9.674325494557493,0.9732945372395103,55.76566920696248,-0.07229692900121387,-0.2511817790595483,0.2613792877688022,-11.654576595561446,-1.851048272278235,-106.05725367652573,0.802881115083804,16.746984601397926,16.76621935095737,24.488702873919333,1.522891174796346,87.25523697355035,240.34225845711387,1194.9791326996071,1218.9091552645634,61.71942678115363,1.37231759731617,78.62800647775018,227.87547012787428,910.0132567360104,938.110525109531,59.44508017093827,1.3254328003741231,75.94170548964301,227.8019853881492,909.320795388292,937.4209585199056,59.43869318184451,1.3253294089639744,75.93578159820359,238.82489325917368,1194.7602201681857,1218.3962054014235,61.715770755085835,1.3735030994966135,78.69593074929314
94.0,1.364678507919166,18.017609315270676,18.069216719816747,25.138786535851345,1.495199291656332,85.66860894285806,0.8903096122633909,1.0214593692027814,1.3550020105596647,2.6387987923903378,0.8538921086113284,48.92441398295561,-1.1060933384665481,-0.3180656415340124,1.15091625487023,1.2208744765762685,-2.861589549444133,-163.9570038818916,0.027776558805024276,17.030439368147967,17.030462019845004,24.62452860217326,1.569165333396856,89.90655096187858,261.57410770948695,1282.3171067816638,1308.7238731561793,62.336960493816505,1.3695715004147768,78.47066671516639,248.22386156707302,979.5697450421917,1010.5305392976967,60.09098885773021,1.3226193805284363,75.78050840648682,249.73362442120083,978.1430137228309,1009.5200039926557,60.0822985812455,1.3208225209183966,75.67755593445402,259.99344366760016,1280.4867880681225,1306.6150944969042,62.322953420238996,1.3704768514360766,78.52253950766472
98.0,2.1623952228724255,18.75613970075904,18.880379487030734,25.52021438342225,1.456013101130309,83.42340561052141,0.7362261830364467,0.6176017294052265,0.9609687241282842,-0.3458149346527549,0.6979998593462011,39.99244604126241,-1.027570738989247,-1.1795049940370053,1.564331695832167,3.886576897701185,-2.2874633031275313,-131.06199306026204,0.9609312781198001,16.777833684388497,16.805329275627724,24.50894052496702,1.5135849700326003,86.72203071730318,304.27191813397076,1407.395572704489,1439.9110035808196,63.16671301068037,1.3578782240507283,77.80069133082633,293.6213235948035,1081.271663441984,1120.4293337074673,60.98768940932338,1.305638648436518,74.80758412457753,292.01819538053326,1079.8160018363956,1118.6050349677682,60.973535396104154,1.3066806857889,74.86728846696401,307.2062124112786,1408.6480467210101,1441.7575997632198,63.17784498666347,1.356072531667656,77.69723277817737
102.0,1.6830693439426856,18.487187995383838,18.563643025903723,25.37326416911481,1.4800068331230734,84.79814518847483,0.0815340682907637,-0.049015545238708214,0.09513321169334488,-20.433356824835304,-0.5412767323805467,-31.012872314037473,-0.20548467520569025,-0.8727318159260786,0.8965962158485941,-0.9480619687742109,-1.8020346602780393,-103.24898057022274,1.164336913456156,17.959988426824488,17.997690539058233,25.10433560151952,1.5060574303058532,86.29073446084351,358.1902044679445,1553.9501284305516,1594.6978473134386,64.05356815945858,1.3442502399149951,77.01986535657758,348.550999911505,1195.7107595884222,1245.4766236806017,61.90671161373643,1.2871548119964817,73.74853830735334,343.7793995340319,1197.167265989616,1245.5495727995058,61.907220342225166,1.2911599211076104,73.97801415591042,363.48372850789127,1549.3177825169241,1591.384935241363,64.03550485039018,1.3403550379782225,76.79668672524932
106.0,0.9926163372062695,20.43224790426408,20.456344776479316,26.216560695810067,1.5222536234042376,87.21870796955986,0.7478339217940366,0.7511929770165935,1.0599747465411153,0.5059103700408978,0.7876389834941215,45.12838953418748,0.024060961054236607,-0.5695974069922443,0.5701053726278519,-4.880897324396051,-1.528579377283981,-87.58114696910766,1.0348056198822109,17.94336009293417,17.973174291027235,25.092495716172575,1.5131894640749786,86.69936989515918,432.39274851735513,1716.6395748357183,1770.2584327895597,64.9607334373109,1.324045983652784,75.86224674455211,421.17151636514336,1331.8235918865014,1396.8319605817933,62.90288326929051,1.2645108230891935,72.45113331162467,413.6614949571166,1332.6743549301013,1395.39842650711,62.89396457839977,1.2698261954802854,72.7556817161746,437.4571406708843,1717.377263077273,1772.21708987887,64.97033840476449,1.3213765474239276,75.70929931495932
110.0,0.4813558959048416,21.462588678370288,21.467985845799106,26.63582600555003,1.5483724141880473,88.71520444745734,-0.709146975796215,1.3400956279424694,1.5161615102987673,3.61490934644011,2.057511699315164,117.88673666954897,-1.1527912931390532,0.08259368152316604,1.1557462878005538,1.2572501436027879,3.0700681798441094,175.90194952247805,-0.38102964746017287,21.112285490184988,21.115723577735128,26.492119361852073,1.588842136463999,91.03394873193595,515.9970367517665,1909.137948448701,1977.6401715538445,65.92294550534041,1.3068258632179204,74.87560652092745,499.64689523656176,1489.9317447841713,1571.4781653065183,63.9261670229769,1.2472329067241317,71.46118162512661,498.64622210044996,1491.3981664099165,1572.5509675638218,63.93209460314759,1.2481327130657511,71.51273673088052,517.910501774697,1905.6417954249598,1974.76630017807,65.91031414559454,1.3054285397753094,74.79554578505115
114.0,2.2045591892091414,19.538006768093435,19.661988446970245,25.872548731649808,1.4584371601303672,83.56229396051546,0.7054598984567795,0.7801949218637727,1.0518449431511605,0.4390344675131862,0.835660228339575,47.879804190796314,-0.7076604481558064,-0.5295902532490881,0.8838829935124389,-1.0721044426153084,-2.499137007226863,-143.19000293905475,-0.1727682334994025,20.223210954839114,20.223948926617457,26.117319196804306,1.579339185343158,90.48946973979264,650.1007486377079,2146.421359082984,2242.711669855702,67.01546885784177,1.2767025670068834,73.1496687830126,625.5330393625304,1685.342641756309,1797.685012302283,65.09427195258262,1.215395815238324,69.63705065101794,626.0749090800325,1689.0291300669514,1801.3298404218738,65.11186487004211,1.2158259226944794,69.66169399299277,646.4419119345698,2138.2811129074307,2233.860618597826,66.98112143770223,1.2772138391937944,73.17896252150503
118.0,0.31246663517676154,21.31251664420836,21.314807085867724,26.57362812655275,1.5561361974903365,89.16003646373265,0.4059959484909541,-0.6755667798543037,0.7881771274490161,-2.067523446419472,-1.0296632648334096,-58.995359394615534,-0.5950944657887272,-1.4321640698209208,1.5508808291091853,3.811568551388919,-1.9646109908325788,-112.56391815972164,-0.30047684318917867,22.746174823479056,22.74815938561987,27.138925249746354,1.5840055529271282,90.7568329080108,840.0698085255576,2427.958976086286,2569.183152823896,68.19590131012629,1.2376908869314998,70.91446416297852,812.0067122238988,1926.488997916558,2090.62544703498,66.40552464624795,1.171897644592049,67.14478905644656,811.3392271970562,1931.9014437924538,2095.3554662911215,66.4251541876058,1.1731944628472224,67.2190912692635,832.1830616427585,2419.237958864851,2558.3668520557576,68.15925638846741,1.23948954773325,71.01751983569442
123.0,1.3461007783207464,21.919057958336786,21.960352663068118,26.8327862040808,1.509461011308197,86.48574528750872,0.06925474085998395,-1.5313853761115226,1.532950550180864,3.710562912743598,-1.525603531336287,-87.41064355582368,-1.4538834701119736,-0.8072908235129361,1.662977936832906,4.417729747165072,-2.6347160900255417,-150.95811217367378,-0.48312894031979337,24.216832642381654,24.22165140534592,27.684074990657383,1.5907438098706799,91.14290659215102,1195.7032463063952,2859.8826167117286,3099.7798042115146,69.82661688821852,1.1747885974968146,67.3104284566607,1173.6979881901427,2287.8837286279536,2571.3768535946137,68.20331460514716,1.096798169026926,62.84190606291914,1171.597114479014,2301.05781596107,2582.151597224896,68.23963471914675,1.0998508720571143,63.016813062655736,1204.2357227071484,2839.8127964720657,3084.5940405263223,69.783960303784,1.1697267012016521,67.02040316261498
128.0,1.4696862219416982,24.705972206306043,24.749647275258933,27.871380277512756,1.5113792643147343,86.59565308882159,0.20154302800513513,1.4708724670234439,1.4846162488620118,3.432284190377927,1.4346215637145745,82.19776079930364,-0.7084973180716059,-2.1608616326814563,2.2740473709466626,7.135990145701497,-1.8876283734919397,-108.15313909023239,0.759238673087463,24.32306631328933,24.33491315462995,27.724596013824083,1.5395916992013605,88.21210653761291,1846.1122049838546,3433.340003110402,3898.1987956424805,71.817279659455,1.0774443183582572,61.73301210227798,1799.1595107493395,2780.60947748707,3311.9124401787435,70.40157692910542,0.9965062975910413,57.0956051101743,1809.8806955871214,2796.215057268812,3330.838750038156,70.45107216950215,0.9963490651805388,57.086596356649835,1827.3004852516738,3410.3214277306442,3869.0204579246906,71.75202052226317,1.0789091012734418,61.816937981220924
133.0,-0.2599357650002929,23.98174539823063,23.9831540658747,27.598125946673655,1.5816348034012961,90.62099896589797,-4.2113781949514575,-0.4828786047196161,4.238971343121885,12.545209612015038,-3.0274307376877716,-173.45900403768673,-0.6178378823245474,-1.5834664188966592,1.6997321990856946,4.6076100320241675,-1.9428091509816696,-111.31476475064441,3.474475967578414,24.577715915811577,24.822089011354734,27.896766573009494,1.4303599955837054,81.95359093129738,3124.2162625153846,3950.964266049437,5036.948072649267,74.04334947227382,0.9017224927274583,51.66489312529943,3031.883188568294,3198.987362545829,4407.474993105572,72.8837971380338,0.8122104887239902,46.53623308014257,3076.2888526841707,3218.931205020748,4452.5353685069385,72.9721475589387,0.8080531216993518,46.29803349574394,3061.7165302751837,3924.492765934172,4977.524644000264,73.94026837841619,0.9082730571079929,52.04021281773279
138.0,0.3664251804674521,29.946775424984487,29.94901710853522,29.527651478517303,1.5585610563778434,89.29897064390158,-1.1641171397,2.9253641320728256,3.148479636294557,9.962017774432239,1.9495249135080472,111.69954959961797,-7.130364164668109,-0.36988610103056807,7.13995159987228,17.073905356028707,-3.0897643261475825,-177.03045557833926,-1.933019967619252,29.35980249828048,29.423367736091176,29.373847593183925,1.6365404387222136,93.76686014127095,5412.380197502789,3686.2984502152676,6548.484990162214,76.32281672802749,0.5979191594121093,34.258244324323734,5326.809943384325,2809.9088784080377,6022.498823403325,75.5955344764728,0.48540725110039296,27.8117868330995,5345.776581552278,2836.9268221774337,6051.898962661431,75.63783337603522,0.48789370105447344,27.954249921438812,5370.281832858202,3663.435733079053,6500.822127602578,76.25936566486745,0.5986578257428095,34.30056678754127
143.0,5.27563683232016,33.72979018032146,34.139875359981076,30.665238624636245,1.415644549280556,81.11045796447554,5.281489506652569,3.3660277134610865,6.262928546348686,15.93554913741591,0.5674135092876114,32.51039932088727,-7.070079408037039,4.282236914269584,8.265807633007343,18.3457058778648,2.597003915948766,148.79736376281187,-1.6075405387598316,30.802708606101717,30.84462747475108,29.78359058860956,1.6229373088757104,92.98745821289789,7486.0546715812325,689.0916222214335,7517.703227031442,77.52170354538882,0.09179136607874172,5.25925787205221,7390.283577278355,-422.4490112465444,7402.347905880494,77.38738985634211,-0.057100621109097346,-3.2716245971268956,7382.692440899607,-323.2178365545054,7389.764370180092,77.37261181427803,-0.04375254273828867,-2.5068360418696987,7444.584667659076,600.2170062128287,7468.74161612863,77.46494870241604,0.08045062887272295,4.609481493580349
149.0,-0.48083388584930375,28.902219039591603,28.90621847696984,29.219825616184988,1.5874313654931902,90.95311750944903,-2.3486116816564255,0.8306222107788432,2.4911664111921863,7.9280547919870905,2.801656365022205,160.52308536173592,-8.930454098282853,5.143082467159417,10.305547421924738,20.26142132163843,2.6190794080038353,150.06219628824192,1.2476715809920798,30.446501811861484,30.472055345081337,29.678034968879267,1.5298400983702884,87.65338096649621,5065.808721437313,-2732.0176766921027,5755.548504525737,75.20173436518111,-0.4945952754423911,-28.338221849959464,4903.08091407656,-4083.039030749454,6380.549363229256,76.0971614588987,-0.6943937223731304,-39.78582961235938,4910.608131070673,-4022.100304062552,6347.547799967912,76.0521195999239,-0.6862574702033041,-39.319656701974175,5015.152089340748,-2756.298677475351,5722.6683355469095,75.15197153107796,-0.502531629954038,-28.79294146819644
155.0,4.00154184886354,30.035017748646215,30.300406405355346,29.62896907065309,1.4383470951829744,82.41121802888614,0.7795174798555085,0.5781818522707596,0.9705368389172714,-0.25975950670044595,0.6381792804297495,36.56497934132046,-6.1314809070470595,7.41843838082113,9.624358998059177,19.667436284907303,2.261499579108632,129.57438125353664,5.844071588255722,28.78269084816646,29.369992597714134,29.358076741302238,1.3704782704317202,78.52262081012626,2711.3770361655106,-2542.1497753265876,3716.7312133699807,71.40322309831453,-0.7531971730779861,-43.155019158553195,2398.4136423518294,-4446.409505914047,5052.0239007849295,74.06930793012214,-1.0761241738853915,-61.657373395635254,2446.5340175384626,-4358.575240916628,4998.270383813217,73.97639491584826,-1.0593074381773238,-60.69384541437603,2640.4524203929504,-2597.9103610524585,3704.203993899729,71.37389791325133,-0.7772770908659703,-44.53469681882669
161.0,3.406878962496402,28.362012217837908,28.565898573471955,29.116957796961692,1.4512479222832262,83.15038097395856,0.9249052459729388,0.5508101466226218,1.076495021656253,0.6402405146398614,0.5371273108810978,30.7751279746982,-0.7048257472551143,12.489550339121173,12.509422329086005,21.944745098612003,1.6271697696095566,93.22996034990211,-1.2110404949756166,25.06357929984344,25.092820216149708,27.99098950009078,1.6190775130658992,92.76630820321343,1716.7960495768862,-1363.413863133572,2192.324345991626,66.81809613542458,-0.6711709201198791,-38.45526105478118,1009.6535444331234,-4326.104272572913,4442.361810676836,72.95227854026622,-1.3415141458770243,-76.86309871585094,1093.6976550519803,-4298.503001683229,4435.4596848743795,72.93877272353018,-1.3216461639323631,-75.72474720297973,1641.4483931708232,-1295.369539446855,2091.0129294602257,66.40713436439619,-0.668097695807971,-38.27917827221185
167.0,4.322885880308974,15.758141422054276,16.340329354441955,24.26521611782659,1.3030557752986676,74.659596394761,-4.927273115259872,16.551730007673008,17.269562432188778,24.745626675271197,1.8601318779855058,106.57770594631329,12.910022191422776,29.3666939377367,32.07914253554372,30.124455024500186,1.1566125357060733,66.26901682788223,-8.42378842853283,6.557440772146819,10.675216202442792,20.567533588839684,2.4801350127586366,142.10126885369445,2989.407343456744,1040.3794061975123,3165.2718009600685,70.00822017388509,0.3349115609657642,19.189018953476655,-1304.6735877819187,-5632.69950957764,5781.82297686914,75.2412958132932,-1.79840744887019,-103.04115666515128,-1098.1139637817864,-5877.080459725135,5978.789928366405,75.53226588508123,-1.7555132334682635,-100.58349915709583,2803.0996965349605,1387.4919170451521,3127.699110940824,69.9044993331309,0.4596274557324238,26.33471336180396
174.0,-8.487159585182054,39.607552253859915,40.50666702367144,32.150530199254284,1.7818854829383395,102.09451774799732,7.976214589746032,-4.589935621765704,9.202581604834112,19.278193545730815,-0.5221745612112477,-29.91839852650016,10.032624460124943,-18.709606497945998,21.22976516275864,26.538903803167223,-1.0785876786258053,-61.798521820071436,-8.426203960317789,58.24601782505323,58.852353441959266,35.39527668986606,1.71446536767041,98.23162968885943,1714.6294913121042,-4721.633219861985,5023.3230590298945,74.01982218649322,-1.2224608675143516,-70.04184832847363,-671.9719905311424,1142.3601509636114,1325.3426238403376,62.44656330746313,2.102517422704247,120.46537467367664,-847.843058974536,1086.878873532749,1378.4569410696572,62.78786409149219,2.2332669735487496,127.9567721102978,1934.5071640828328,-4685.054137166751,5068.7326064876515,74.09798762525745,-1.1792101514648952,-67.56376483792104
180.0,-1.3297690262652715,38.47269566118286,38.49566984871433,31.70823762052232,1.605346540616814,91.97958143327043,1.435588169273097,-5.689133361637033,5.867465534474691,15.369010944598223,-1.3236178057783003,-75.83771395946331,0.3898481110876082,-8.135387993092749,8.144723405240736,18.21752680513772,-1.522912917271964,-87.25648272563943,2.957343249395887,46.959975013953546,47.05300343661273,33.451747001308874,1.5079035556176301,86.3965096496606,598.396056802263,-2843.45766038363,2905.7407501686803,69.26513727980651,-1.3633764140294249,-78.11571441156677,155.4848862201514,-163.62452600512302,225.7178224095178,47.07131703609864,-0.810899997176138,-46.46114744536308,99.9768165229907,-126.99775935746743,161.6285702587539,44.17036262493689,-0.903888817592831,-51.78901439713953,681.158802977847,-2892.460998287839,2971.583406450254,69.45975849099439,-1.3395157496313461,-76.74859904517879
187.0,4.234328732780462,40.165028001174406,40.38760966128566,32.124963004655925,1.4657610297753698,83.98192078087808,-4.228138382192382,-3.4164670958878123,5.435936128787067,14.705486904261775,-2.4619738779154345,-141.060712476011,0.9771314041482491,-3.5289406028337886,3.6617219391020988,11.273707242248696,-1.3006730481111342,-74.52307618318426,2.851861226882298,42.27627654944372,42.372357396567395,32.54165253507787,1.5034406514136116,86.14080407439916,356.6825533128986,-2052.276846449708,2083.041693848533,66.3739592561525,-1.3987167349727216,-80.14056564825546,213.15927835266044,-430.5977103320296,480.46983889835735,53.63332260757781,-1.1111316956712067,-63.66315664517475,179.38048837452902,-434.89190063733304,470.4341875857201,53.449977508823956,-1.179585155157366,-67.58525096680144,397.304362306578,-2052.930021060751,2091.0218620761316,66.4071714696427,-1.3796292076115322,-79.04693088911883
195.0,2.1994746952870408,39.24353451980477,39.305122955440766,31.888983183732403,1.5148080978039276,86.79211077640548,-1.390689028735102,0.08095248614899653,1.3930431722160963,2.8792915196448714,3.083447924180916,176.66855240394113,0.6858319399293911,-4.918508173791329,4.966093847832462,13.920298449399752,-1.432250627722237,-82.06191617344705,1.856409238451739,45.57662163143632,45.61441323305297,33.182041852641994,1.530087218511609,87.66753990762656,241.41208565003905,-1569.0500084603595,1587.513062669834,64.01434615042467,-1.418134685627119,-81.25313226754572,183.15281461284832,-470.56399156918724,504.9509121312036,54.064983220720286,-1.1996176448015858,-68.73302807655477,153.26790430724154,-469.06741634438913,493.4726857352231,53.865262379717436,-1.2549821849479423,-71.9051825616236,277.337132431669,-1574.4289489185708,1598.6689464108124,64.07517078045986,-1.3964341434059107,-80.00978278512504
202.0,0.9020263118689783,40.260103818534574,40.27020748576404,32.09967734491261,1.5483951072761644,88.71650466563057,-0.12660293649347265,-0.4141956810934966,0.4331124170065732,-7.267987303923849,-1.8674374040515789,-106.99628175702209,-0.5415987426502094,-2.8721047937988082,2.922723925484989,9.315755894552575,-1.7571797342226465,-100.67898261687735,3.2095102180503408,43.390261865567695,43.5088011855338,32.77154234354677,1.496962342155729,85.76962429554195,187.4995837465243,-1284.6798907658476,1298.2906129381317,62.26743834032816,-1.4258691713108707,-81.69628565392905,157.13526068976162,-449.03703278141893,475.737056535625,53.547339623821266,-1.2341764655323268,-70.71310264937544,135.9520798753423,-436.6647511330722,457.33912242944984,53.204767081560156,-1.2689667749227314,-72.70644054539999,212.920139901715,-1300.1669601489752,1317.4859051385683,62.39491955392262,-1.4084734893048112,-80.69958649323017
210.0,1.5279183565448897,42.43099377841795,42.458494645105,32.55929184609859,1.534802391108344,87.93769939709522,0.3716693277832803,-0.709204752686774,0.8006931187717199,-1.9306780768482892,-1.0880826486994886,-62.34254353189651,-0.7671124563739369,-1.9613372578201878,2.106016467086065,6.469235252817005,-1.9436216173496936,-111.3613156445285,1.9978713929702083,44.950016236631164,44.99439353715365,33.06316804992165,1.5263790490253901,87.45507744634702,158.31438052812553,-1052.3568205615293,1064.1984405478026,60.54045236367821,-1.421478114421681,-81.44469662657664,130.6740800523447,-392.5660366272864,413.7436504779047,52.3346268385846,-1.2494614006446532,-71.58886492144306,121.11010418507263,-384.62540322243177,403.2423069814691,52.11132181422101,-1.2657464307350217,-72.52192841486473,170.94384099001897,-1061.111516253877,1074.7927459278012,60.62649453195952,-1.4110698307254899,-80.84834589881007
218.0,2.110704609583743,44.21792412851627,44.26827180028762,32.92185135566057,1.5230983915072687,87.2671096165308,-0.6350090000915909,-0.011991665743490643,0.6351222167777048,-3.9428539047144993,-3.122710652581132,-178.91814103344194,-0.3778393131110285,-2.9387799632250426,2.962969830893524,9.43454458989012,-1.6986649649538743,-97.32633329859489,1.8833175020282624,47.52275246521806,47.56005557906588,33.544847069339944,1.531187246888331,87.73056689095736,131.51680160747037,-872.0992606581334,881.960197256952,58.90897971847031,-1.4211193290778552,-81.42413974062427,119.43271321214954,-331.63760010631137,352.48783069701744,50.942882559747574,-1.2251254944060768,-70.19452020334654,106.3687013385869,-326.1317774782541,343.03970164630067,50.70688771911257,-1.2555223654727963,-71.9361326258729,146.01027195784107,-877.9477190534658,890.00629037574,58.987861523141376,-1.405996041130722,-80.55763916889246
227.0,2.759040871720625,45.65919280015398,45.74247690815898,33.20639355015481,1.5104428707433302,86.54200168921695,-0.9706617797542787,-0.3639877731510248,1.0366635855855968,0.3127568707384449,-2.7828313715586503,-159.4444926869129,-0.1829554535887441,-2.3448946220806905,2.352021149280084,7.428824451605324,-1.6486614686051277,-94.4613439969139,1.7570113530167983,48.233577521112196,48.265568362754934,33.67274849389756,1.5343852846569006,87.91380095781983,115.51731118638153,-709.6357790109969,718.9764864279468,57.13429374697405,-1.4094277953202787,-80.75426420028042,105.91990196747568,-267.6644091113327,287.85979493100206,49.18362023337811,-1.1939858749176626,-68.41035143101709,96.72219605741617,-262.711734583747,279.951136268761,48.9416446910763,-1.2180282904821202,-69.78788037216015,125.49246418200886,-715.4584179186722,726.3808273468968,57.22328745124806,-1.3971611385125657,-80.05143653646304
236.0,2.7204868004690237,47.225582823846096,47.30387638960969,33.49793462263658,1.5132537126836756,86.70305106927711,-1.1557290597848846,0.09260302776629814,1.1594330426474566,1.2849134631303236,3.0616382603957297,175.41895071645067,-1.1439726356210542,-2.071813298474188,2.3666608829285782,7.48272065309863,-2.0752964500765514,-118.90572782786855,2.2944722661581523,50.29248027135433,50.34479292662483,34.0390911779611,1.5252053692698593,87.38783054985517,106.18225013711873,-573.9327157304773,583.6723673688368,55.32338266238949,-1.3878566462852717,-79.51832840132681,96.39632754258068,-208.00800373960135,229.25876555418878,47.206518992318884,-1.1368335597635189,-65.13576498328307,92.72965077630408,-201.21357967576094,221.55291191728693,46.9095492486073,-1.1389547335475783,-65.25729928872347,110.88534695371735,-580.6562503147215,591.149085424818,55.433940440372325,-1.382102626192627,-79.18864733478479
