f,Zdut_re,Zdut_im,Zdut_abs,Zdut_dB,Zdut_pha_rad,Zdut_pha_deg
611.0,1337.7459254164837,8.545518026983991,1337.7732195132155,62.52764995381462,0.00638791091033502,0.3660003350677683
612.0,1340.9548842030877,10.391486565048329,1340.9951470684553,62.5485441236956,0.00774916343966515,0.44399435984989305
613.0,1335.9563437681254,10.941775647377687,1336.0011507886568,62.51613664454126,0.008190036337095093,0.4692545161743328
614.0,1338.6445276326745,11.821229972346792,1338.696721755516,62.53364399750012,0.008830516587007982,0.5059513313558256
615.0,1338.6362657238906,16.447245511234414,1338.737302011156,62.53390729110055,0.01228594980075018,0.7039330708925801
616.0,1341.1316498301094,15.580889659422123,1341.2221539695092,62.550014367656495,0.011617195617431008,0.6656162786566733
617.0,1340.5141202678014,15.807279532056572,1340.6073163770077,62.54603170460769,0.01179140651035485,0.675597827566415
618.0,1341.2275064533155,14.41769836972444,1341.3049966705034,62.55055084875658,0.010749215174467747,0.6158846625749828
619.0,1339.4078039624656,17.984940079292084,1339.5285451923785,62.5390394561215,0.013426724300495076,0.7692946351041103
620.0,1360.1019308508112,4.336516578300689,1360.1088440562905,62.6714732921331,0.0031883653609994945,0.18267987873097616
621.0,1348.014018956392,18.531810415742456,1348.1413958855535,62.59470888601089,0.01374662490418361,0.7876235895591506
622.0,1342.8022522481685,18.918304013603564,1342.935512550586,62.5611031689982,0.014087742575782188,0.8071681924590787
623.0,1348.9149031445647,25.995938607972644,1349.1653733881624,62.60130372802746,0.019269355662950474,1.1040527534235747
624.0,1350.495328469366,23.565577028746286,1350.700917538105,62.61118389765195,0.017447809820715372,0.9996858644739004
625.0,1350.5515200732711,13.673569335830642,1350.6207368727185,62.61066826826756,0.010124087798282406,0.5800675022614757
626.0,1351.0000328923525,28.355894502738295,1351.2975784882426,62.61501997028937,0.020985737256766918,1.2023941747831943
627.0,1350.7229659385207,27.094240997417707,1350.9946811919656,62.61307278453348,0.020056376194599428,1.1491457082772019
628.0,1352.958942517231,22.686865792766618,1353.1491396061422,62.62691331463471,0.01676676142715223,0.9606646658785676
629.0,1353.5020390491604,25.616039126158856,1353.7444187034523,62.63073358204831,0.018923489308670938,1.0842360710477807
630.0,1331.3866722207083,17.96274286184548,1331.5078411703223,62.48687456633624,0.013490936518680184,0.7729737241992902
631.0,1352.1861669588825,28.322318232723944,1352.4827480692798,62.62263468124904,0.020942513823629116,1.1999176544883325
632.0,1353.2017705333415,28.854572095518893,1353.5093712661856,62.62922534066177,0.021319954447636756,1.2215434092607544
633.0,1355.0872572074713,28.354126772384387,1355.3838685594176,62.641246249404304,0.020921154474616347,1.1986938539367538
634.0,1355.4099300695214,29.829531345919737,1355.7381308613333,62.64351621975278,0.022004204183270187,1.2607480312454924
635.0,1350.9200620121348,24.72980417070169,1351.1463936824875,62.61404812809569,0.018303853095149397,1.0487335311795294
636.0,1356.2602191047006,33.932054053865414,1356.6846229755258,62.64957805238504,0.025013619361931704,1.433174819785406
637.0,1358.1515042587287,35.223569169503804,1358.608187942825,62.661884552623555,0.025929121218413228,1.4856292122981887
638.0,1362.4989845721798,31.83464434167033,1362.8708403735775,62.68909399166127,0.02336064361210316,1.3384662856827576
639.0,1358.463275101993,37.66275634940674,1358.9852659306753,62.66429496305766,0.027717430177753626,1.5880917681338258
640.0,1359.318242199901,39.261387605448476,1359.8851201973403,62.67004443546786,0.028875118491267684,1.6544224224897996
641.0,1359.6664567161376,37.80738983795893,1360.191998302216,62.67200431325549,0.02779920767840513,1.5927772737802854
642.0,1351.2383962105876,37.49401595011454,1351.758486056525,62.61798209331949,0.027740772994389554,1.5894292130090124
643.0,1362.0520447980823,41.64332963618782,1362.688496921371,62.68793179711075,0.030564442424149536,1.7512135540743712
644.0,1362.1350481326288,41.73354501821971,1362.774221260098,62.688478193978156,0.03062874998838836,1.7548981060960223
645.0,1362.2321882832716,45.73231320407216,1362.9996255560845,62.689914730502004,0.03355899552481554,1.9227888082703475
646.0,1364.9102363076863,44.69081058970303,1365.6416886316372,62.706735318348095,0.03273098033742915,1.8753470326603732
647.0,1364.2167076520398,45.11270809616796,1364.9624104233571,62.70241383089818,0.03305653315703549,1.8939998352324003
648.0,1366.996823147664,44.370191527734335,1367.7167208132003,62.71992312710716,0.032446761263906825,1.8590624792904258
649.0,1367.6594859681059,49.372301731362285,1368.550362148502,62.72521567833893,0.03608418007438687,2.0674712254524286
